得意先コード,支店コード,カード車番,日付,再発行番号,給油所コード,給油所名,商品コード,商品名,税区分,数量,単価,金額,伝票番号,伝票番号枝番,給油担当者,入力車番,給油時間,支店コード,お客様コード,レシートＳＳコード,請求書表示給油所名,給油所名（ｶﾅ）,レシート商品コード,Ｌ２コード,Ｌ３コード,税抜き単価,税抜き金額,軽油引取税,消費税,消費税率,会員情報,給油形態区分,得意先名称,Ｌ２名称,Ｌ３名称,カード区分,種別,請求書出力用備考,予備
1101041484,000,3017,20250525,02,11659,加　須,4410,軽　油　　　　　　　,3,     209.00,     122.90,     25686.00,16704,01,07295,3017,2203,000,35068501484,349288,加　須　　,ｶｿﾞCS               ,003100000,00000,00000,      90.80,        18977,         6709,         1898,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3017,20250526,02,18511,軽井沢,4410,軽　油　　　　　　　,3,      75.00,     122.90,      9218.00,01122,01,00000,3017,1739,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,         6810,         2408,          681,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3017,20250526,02,18511,軽井沢,4410,軽　油　　　　　　　,3,     135.00,     122.90,     16592.00,01122,01,00000,3017,1739,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        12258,         4334,         1226,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3017,20250527,02,11659,加　須,4410,軽　油　　　　　　　,3,     122.00,     122.90,     14994.00,17457,01,07295,3017,2157,000,35068501484,349288,加　須　　,ｶｿﾞCS               ,003100000,00000,00000,      90.80,        11078,         3916,         1108,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3017,20250529,02,18511,軽井沢,4410,軽　油　　　　　　　,3,      75.00,     122.90,      9218.00,01533,01,00000,3017,1654,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,         6810,         2408,          681,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3017,20250529,02,18511,軽井沢,4410,軽　油　　　　　　　,3,     131.00,     122.90,     16100.00,01533,01,00000,3017,1654,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        11895,         4205,         1190,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3017,20250530,02,11659,加　須,4410,軽　油　　　　　　　,3,     110.00,     122.90,     13519.00,18619,01,07692,3017,2202,000,35068501484,349288,加　須　　,ｶｿﾞCS               ,003100000,00000,00000,      90.80,         9988,         3531,          999,10,="91010414842301702   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3035,20250511,03,11612,佐　野,4410,軽　油　　　　　　　,3,     262.00,     122.90,     32200.00,16747,01,03507,3035,1924,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        23790,         8410,         2379,10,="91010414842303503   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3035,20250518,03,11612,佐　野,4410,軽　油　　　　　　　,3,     214.00,     122.90,     26301.00,18864,01,07644,3035,2026,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        19432,         6869,         1943,10,="91010414842303503   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3035,20250525,03,11612,佐　野,4410,軽　油　　　　　　　,3,     282.00,     122.90,     34658.00,10963,01,03513,3035,1945,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        25606,         9052,         2561,10,="91010414842303503   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250506,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     242.00,     122.90,     29742.00,06236,01,00000,3323,2044,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        21974,         7768,         2197,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250507,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     132.00,     122.90,     16223.00,06391,01,00000,3323,2035,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        11986,         4237,         1199,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250509,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     130.00,     122.90,     15977.00,06676,01,00000,3323,2100,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        11804,         4173,         1180,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250509,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     114.73,     122.90,     14100.00,06676,01,00000,3323,2100,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        10417,         3683,         1042,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250513,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     262.00,     122.90,     32200.00,07204,01,00000,3323,2059,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        23790,         8410,         2379,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250515,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     250.00,     122.90,     30725.00,07491,01,00000,3323,2108,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        22700,         8025,         2270,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250516,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     133.00,     122.90,     16346.00,07634,01,00000,3323,2048,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        12077,         4269,         1208,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250519,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     184.00,     122.90,     22614.00,00057,01,00000,3323,2134,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        16708,         5906,         1671,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250521,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     254.00,     122.90,     31217.00,00328,01,00000,3323,2114,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        23064,         8153,         2306,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250523,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     150.00,     122.90,     18435.00,00678,01,00000,3323,2136,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        13620,         4815,         1362,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250523,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     100.00,     122.90,     12290.00,00678,01,00000,3323,2136,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,         9080,         3210,          908,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250526,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     120.00,     122.90,     14748.00,01156,01,00000,3323,2143,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        10896,         3852,         1090,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250528,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     260.00,     122.90,     31954.00,01453,01,00000,3323,2101,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        23608,         8346,         2361,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3323,20250530,03,18511,軽井沢,4410,軽　油　　　　　　　,3,     245.00,     122.90,     30111.00,01694,01,00000,3323,2052,000,35068501484,018511,軽井沢　　,ｶﾙｲｻﾞﾜ              ,003100000,00000,00000,      90.80,        22246,         7865,         2225,10,="91010414842332303   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250504,03,11647,上　武,4410,軽　油　　　　　　　,3,     127.00,     122.90,     15608.00,15103,01,01077,3577,1012,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        11531,         4077,         1153,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250504,03,11647,上　武,4410,軽　油　　　　　　　,3,      85.00,     122.90,     10447.00,15103,01,01077,3577,1012,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,         7718,         2729,          772,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250508,03,11647,上　武,4410,軽　油　　　　　　　,3,     189.00,     122.90,     23228.00,16955,01,06085,3577,1010,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        17161,         6067,         1716,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250508,03,11647,上　武,4410,軽　油　　　　　　　,3,     124.00,     122.90,     15240.00,16955,01,06085,3577,1010,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        11260,         3980,         1126,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250511,03,11647,上　武,4410,軽　油　　　　　　　,3,     146.00,     122.90,     17943.00,18473,01,09119,3577,1235,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        13256,         4687,         1326,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250511,03,11647,上　武,4410,軽　油　　　　　　　,3,      94.00,     122.90,     11553.00,18473,01,09119,3577,1235,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,         8536,         3017,          854,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250515,03,11647,上　武,4410,軽　油　　　　　　　,3,     220.00,     122.90,     27038.00,10312,01,08024,3577,1012,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        19976,         7062,         1998,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250515,03,11647,上　武,4410,軽　油　　　　　　　,3,     145.00,     122.90,     17821.00,10312,01,08024,3577,1012,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        13166,         4655,         1317,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250522,03,11647,上　武,4410,軽　油　　　　　　　,3,     226.00,     122.90,     27775.00,13914,01,08852,3577,1008,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        20520,         7255,         2052,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250522,03,11647,上　武,4410,軽　油　　　　　　　,3,     148.00,     122.90,     18189.00,13914,01,08852,3577,1008,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        13438,         4751,         1344,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250527,03,11647,上　武,4410,軽　油　　　　　　　,3,     203.00,     122.90,     24949.00,16610,01,08024,3577,1013,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        18433,         6516,         1843,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3577,20250527,03,11647,上　武,4410,軽　油　　　　　　　,3,     129.00,     122.90,     15854.00,16610,01,08024,3577,1013,000,35068501484,349199,上武国道　,ｼﾞﾖｳﾌﾞｺｸﾄﾞｳCS       ,003100000,00000,00000,      90.80,        11713,         4141,         1171,10,="91010414842357703   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,3883,20250528,02,11612,佐　野,4410,軽　油　　　　　　　,3,      97.00,     122.90,     11921.00,12004,01,00123,3883,1959,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,         8807,         3114,          881,10,="91010414842388302   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5033,20250503,02,11673,上里下,4410,高速軽油　　　　　　,3,     305.00,     122.90,     37485.00,19001,01,01075,5033,2130,000,35068501484,358552,上里ＳＡ下,ｶﾐｻﾄSAｸﾀﾞﾘﾃﾝ        ,003100000,00000,00000,      90.80,        27694,         9791,         2769,10,="91010414842503302   ",2,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5033,20250524,02,11675,太田強,4410,高速軽油　　　　　　,3,     201.00,     122.90,     24703.00,16339,01,08890,5033,1355,000,35068501484,360479,太田強戸東,ｵｵﾀｺﾞｳﾄﾞﾋｶﾞｼｲｷG     ,003100000,00000,00000,      90.80,        18251,         6452,         1825,10,="91010414842503302   ",2,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250430,01,11612,佐　野,4410,軽　油　　　　　　　,3,     107.00,     130.10,     13921.00,14086,01,07268,5123,2055,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      98.00,        10486,         3435,         1049,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250507,01,11612,佐　野,4410,軽　油　　　　　　　,3,     139.00,     122.90,     17083.00,15661,01,07268,5123,2113,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        12621,         4462,         1262,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250509,01,11612,佐　野,4410,軽　油　　　　　　　,3,     136.00,     122.90,     16714.00,16344,01,07268,5123,2129,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        12348,         4366,         1235,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250512,01,11612,佐　野,4410,軽　油　　　　　　　,3,     122.00,     122.90,     14994.00,17077,01,07268,5123,2045,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        11078,         3916,         1108,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250515,01,11612,佐　野,4410,軽　油　　　　　　　,3,     142.00,     122.90,     17452.00,18116,01,07644,5123,2047,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        12894,         4558,         1289,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250518,01,11612,佐　野,4410,軽　油　　　　　　　,3,     130.00,     122.90,     15977.00,18844,01,03507,5123,1907,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        11804,         4173,         1180,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250522,01,11612,佐　野,4410,軽　油　　　　　　　,3,     134.00,     122.90,     16469.00,10242,01,07644,5123,2054,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        12168,         4301,         1217,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250527,01,11612,佐　野,4410,軽　油　　　　　　　,3,     142.00,     122.90,     17452.00,11672,01,07268,5123,2103,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        12894,         4558,         1289,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,5123,20250529,01,11612,佐　野,4410,軽　油　　　　　　　,3,     138.00,     122.90,     16960.00,12325,01,07644,5123,2031,000,35068501484,349019,佐　野　　,ｻﾉCS                ,003100000,00000,00000,      90.80,        12530,         4430,         1253,10,="91010414842512301   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
1101041484,000,7087,20250501,04,11614,岡　部,4410,軽　油　　　　　　　,3,     113.00,     122.90,     13888.00,11207,01,07269,7087,0056,000,35068501484,349028,岡　部　　,ｵｶﾍﾞCS              ,003100000,00000,00000,      90.80,        10261,         3627,         1026,10,="91010414842708704   ",0,㈱関東隆商運輸　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,54,0,　　　　　　　　　　　　　　　　　　　　,                                        
